text,airline_sentiment
 But jet blue had Cancelled Flighted my ticket &amp; never reissued it.,negative
" my credit card company accidentally marked my jet blue tickets as fraud, then corrected their mistake and reposted the money.",neutral
" has screwed me over for the last time.  , glad to give you my business. JetScrew AwfulCustomerService",negative
 Alternatives?  You have absolutely no respect for loyal customers.  8 years.  No more.  I'm done.,negative
 any thoughts on waiver of change fees for travel out of Boston this weekend?,neutral
 Pooling and gifting are completely different.  I shouldn't have to be charged $375 to send points.  Its disgusting.,negative
 Why would you charge money to transfer points to someone?,negative
" flight attendant Wendi on Flt 127 on 2/17, Newark to Orlando.  👍👍",positive
 doesn't help if I have to fly on specific days,negative
 it's noting about me i m perfectly fine it's the attitude and dealings with flyers. Stubborn. Demanding. Unwilling to accommodate.,negative
 There's just so many choices for y'all south of the border and I know not every airline is equal - lowest price != best value. ;),positive
 Just looking to arrange for a nice flight from SEA to LA-ish and comparing the cost to something more direct from YVR.,neutral
 Sent my suggestion and comments via the link provided..,neutral
 i am sharing it to the public. I fly 20 times a year and sitting now on the tarmac in fll. Your staff is the worst i ever met.,negative
 I love you,positive
 Ever consider coming to Memphis?  Need some TrueBlue service and fares badly!!,neutral
 what's up w flt 4? Brothers fiancé sitting on board for 30mins w tech  issues.,negative
" be flying soon to NYC on your airline, of all airlines I've flown you're still 1 to me 😊😊😊✈️✈️✈️",positive
 is giving us free movies because apparently the dunkin donuts coffee is a safety hazard. thingsyoucantmakeup switch2SBux?,negative
 As long as someone remembers to put it on plane right? That was a really lame excuse.Geez  can do much better coffeeneeded,negative
 What else could possibly take the place of coffee at that hour??Hope pilot wasn't relying on aircraft for caffeine. needcoffee,negative
 What's up with lack coffee on 7:30AM flight. Was told someone forgot to load coffee onto the plane. What????? INeedCoffee,negative
" Utah, I think. And thanks!",positive
 thank you!,positive
 yes he and all the princesses. Trying to get to the glassslipperchallenge at WDW.,neutral
", never been delayed before; 533 to TPA out of BDL. Better safe than sorry. 💙 lovejetblue onlyblue jetblueforever",positive
" dont get me wrong i love flying with you. Tv, free bags and descent fares. The recent plane problems are just annoying.",negative
 great flight and crew! Flight 51 from BOS to MCO,positive
 i appreciate that. When i flew with you in January the check engine light came on right before take off. Now it is a computer.,negative
 That's why I love JetBlue! truebluemember4life,positive
" Awesome, thanks! I'll give a call Late Flightr today. Appreciate the help!",positive
" traveling w/ a rifle for a hunting trip, can a pistol be in the same large rifle case too? Wasn't clear in freq asked questions",neutral
 THANKS!! Her 80th bday is Saturday. We're having an aviation themed surprise party for her.,positive
 Hey guys! Your Flight Booking Problems system ran my first and middle names together at time of Flight Booking Problems. Is that going to be a TSAnightmare ?,negative
 - He Cancelled Flightled a flight &amp; was given 2 weeks to apply travel bank credit to another flight &amp; credit was transferable,negative
 Thanks! I just sent a few DMs.,neutral
 How is travel bank credit issued by your company fraud - I acquired credit from family friend Charles Kravitz - see his account,negative
talked to a  manager and she offered we pay 3X's in cash what we originally paid nothanks jetblue ripoff flyunited,negative
.  😂😂😂😂😂OMG. Bored &amp; read through this convo.. Seems like JetBlue is on point.,negative
 Cancelled Flightling tickets for 3 best friends going on vacation and never told us jetblue fixthis ripoff  ,negative
 Apparently the pilot had made some announcement about engine trouble and losing fuel too quickly.,negative
" For my Grandma Ella's 80th, she would love a birthday greeting from your flight crew! She was a stewardess for Eastern Airlines.",neutral
 trying to charge us $550 dollars cash for tickets we paid for months in advance isthisreal nevertoldus jetblue NeverAgain,negative
 please get service started at  and offer good routes lile florida upstate ny vegas etc,negative
" Cancelled Flightling flights, sending out tickets, then not telling the buyer... jetblue how is that allowed?",negative
 i am here - what is your resolution?,negative
" Best airline name ever. Whenever I see it, I want to get on their plane to blue skies &amp; sea. (And they DELIVER on that promise)",positive
 is gettin fancy! Mint LieFlat Nice work on the menu  LobsterMac BloodyMary JetSetter http://t.co/zf5wjgtXzT,positive
 not making a great first impression on my first flight. 20 minutes before boarding and the gate agent still can't assign me a seat?,negative
 My Flight 1318 is delayed and I am connecting from Boston. Is it possible to switch me to Flight 118 so I can make my connection?,negative
 loves Cancelled Flightling tickets and not telling their customers flyunited,negative
 tickets were confirmed and sent out. find out today that they Cancelled Flightled our tickets months ago and never sent an email jetblue,negative
 would have been good to know months ago that you Cancelled Flightled our flights leaving tomorrow telleveryone jetblue NeverAgain,negative
" rather than trying to resolve customer issues, only options offered were paying cash @ airport or write letter. JustifyThisSupport",negative
 I'm on flight and no booze being served 30 min in... What gives? lostrevenue angryandsober bachelorpartymishap,negative
 I've used you guys for 10 years but after this experience I will NEVER EVER use you again.,negative
 managers telling us to write a letter because we're upset about our tickets to leave tomorrow getting Cancelled Flightled without any notice,negative
 you guys are lucky I love you,positive
 Maybe stop telling people the wrong info on your customer service calls.,negative
" customer service was so bad updating my points, once I use my next points, I won't be flying you. Point system is almost a sham.",negative
 ruining vacations left and right. Who would have thought an airline can Cancelled Flight tickets without telling the buyer,negative
 better find a way to get me to Puerto Rico tomorrow morning besides charging us three times in cash what we originally paid,negative
 I spent over an hour of my morning on hold w/ your customer support. I want my confirmed flight to be taken care of,negative
   does it look like to we talked to customer service? http://t.co/vYUAnh4Iqr,negative
" claims w/ customer protection they ""will notify customers of delays, Cancelled Flightlations and diversions."" NotTRUE http://t.co/3oq1T4ohjl",negative
" if there is a ""processing error"" the  why do you send out full flight tickets and confirmations? FlySouthwest",negative
 thank you will do!! You guy are awesome!,positive
" no, but we're on the flight leaving from Boston to Seattle right now. :) flight 597",positive
 definitely!,positive
 tells me $130 paid &amp; confirmed flight will now cost me $566.80 CASH ONLY @ airport  22 hours before my flight  RIPOFF NoSupport,negative
 okay awesome! Thank you!,positive
" = WORST. Booked in Oct. w/ email confirm &amp; NEVER INFORMED Cancelled Flightlation. Instructed ""to mail written letter"" http://t.co/c7Kzbvf8h8",negative
" No, he didn't have more info. I was more infuriated by the way previous rep treated me. how she can possibly work as a JetBlue rep?",negative
 I was so excited when I saw that you fly there! ionlyflyblue,positive
 TA off site at thelodge. Should be a fun day.     ,positive
 just mine sadly.. But yea the fly fi is awesome,positive
 she hung up before I can get name. She took no accountability for keeping me on hold +20min. Next rep was not able to track name,negative
 thank you!!,positive
 the free wifi makes up for the television not working... It's staticy ithelpsabit,negative
 I have been on phone with rep for over 30 min and was transferred after asking not to be. She was the worse rep I ever had,negative
 ready to go to Disneyworld!  For the  PrincessHalf http://t.co/sTQY9V8256,positive
 How is it possible the only way to contact your fraud department is mailing a physical letter? No telephone? No email? REALLY??,negative
  Brazil to volunteer teaching english &amp; spanish to Poor children so they have a skills to improve their chances of a better life.,neutral
 is flight 51 on 4/24/15 moved back? When I booked it said we arrive 11:31 but now it says 12:08 😢,negative
 Thank you for the JetBlue Credit. Nice save :-),positive
  I would go back to Aruba. I flew out of JFK. bestplanesever bestflightever,neutral
 Bluemanity  loves this. Have a great time flying this,positive
 case making jackass out me we not allowed do favor say?get right care less!me no out of vacation now true see!am!peter scott,negative
